"total_points","was_home","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_in","transfers_out","Player ID","xG","xA","Matchday","Date","Away Team","Home Team","Away Team Strength","Home Team Strength","Away Team Score","Home Team Score"
2,TRUE,87,0,0,0,1,0,0,0,0,0,0,0,7,11,16.2,6,3.3,1,"0.00","0.01","0.01","0.95",350,49,632,"0.00","0.02",3,2024-08-31,"Fulham","Ipswich",3,2,1,1
1,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,5,3,0.8,4,0.8,0,"0.00","0.01","0.01","0.44",864,317,632,"0.00","0.02",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",236,192,632,"0.00","0.02",5,2024-09-21,"Ipswich","Southampton",2,2,1,1
0,FALSE,20,0,0,0,1,0,0,0,1,0,0,0,-5,0.2,12.8,7,2,0,"0.46","0.01","0.47","0.95",0,0,192,"0.80","0.11",1,2024-08-18,"Crystal Palace","Brentford",3,3,1,2
1,FALSE,27,0,0,0,1,0,0,0,0,0,0,0,7,3.2,16.7,1,2.1,0,"0.09","0.04","0.13","0.22",191,1277,192,"0.80","0.11",2,2024-08-24,"Leicester","Fulham",2,3,1,2
2,TRUE,66,0,0,0,2,0,0,0,0,0,0,0,13,8.4,21.3,1,3.1,1,"0.04","0.04","0.08","1.46",1367,7608,192,"0.80","0.11",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,82,0,0,0,1,0,0,0,1,0,0,0,4,7.2,0.8,25,3.3,1,"0.10","0.01","0.11","1.56",1906,5249,192,"0.80","0.11",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,6,0,2.4,15,1.7,1,"0.11","0.01","0.12","0.97",1391,2896,192,"0.80","0.11",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,544,"0.04","0.07",1,2024-08-17,"Wolves","Arsenal",3,5,0,2
1,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,3,1.6,11.2,0,1.3,0,"0.00","0.00","0.00","0.00",98,565,544,"0.04","0.07",2,2024-08-25,"Chelsea","Wolves",3,3,6,2
1,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,2,2.4,11.7,3,1.7,0,"0.04","0.02","0.06","0.68",211,569,544,"0.04","0.07",3,2024-08-31,"Wolves","Nott'm Forest",3,3,1,1
1,TRUE,13,0,0,0,1,0,0,0,0,0,0,0,3,2,2.4,0,0.4,0,"0.00","0.04","0.04","0.46",559,508,544,"0.04","0.07",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
1,FALSE,8,0,0,0,2,0,0,0,0,0,0,0,3,2.6,0.3,0,0.3,0,"0.00","0.01","0.01","1.15",117,296,544,"0.04","0.07",5,2024-09-21,"Wolves","Aston Villa",3,3,1,3
1,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.1,0,0.2,0,"0.00","0.00","0.00","0.15",0,0,642,"0.06","0.02",3,2024-08-31,"Wolves","Nott'm Forest",3,3,1,1
1,TRUE,76,0,0,0,1,0,0,0,1,0,0,0,9,9.6,12.6,0,2.2,1,"0.00","0.01","0.01","0.75",577,92,642,"0.06","0.02",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
2,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,21,16.8,2.3,5,2.4,1,"0.06","0.01","0.07","1.73",471,137,642,"0.06","0.02",5,2024-09-21,"Wolves","Aston Villa",3,3,1,3
1,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,1,0,10.7,5,1.5,0,"0.05","0.02","0.07","1.09",0,0,198,"0.39","0.07",1,2024-08-18,"Crystal Palace","Brentford",3,3,1,2
2,TRUE,70,0,0,0,1,0,0,0,0,0,0,0,2,0.8,2.3,27,3,1,"0.34","0.01","0.35","1.03",5280,12355,198,"0.39","0.07",2,2024-08-24,"West Ham","Crystal Palace",3,3,2,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",10305,15572,198,"0.39","0.07",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",5151,23920,198,"0.39","0.07",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
1,TRUE,7,0,0,0,0,0,0,0,0,0,0,0,3,2.2,10.5,6,1.9,0,"0.00","0.04","0.04","0.07",1719,6290,198,"0.39","0.07",5,2024-09-21,"Everton","Leicester",3,2,1,1
1,TRUE,11,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0,0.1,0,"0.00","0.00","0.00","0.25",0,0,285,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2329,2002,285,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2419,3633,285,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3019,3266,285,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1009,1868,285,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,286,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",15916,12791,286,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",33261,27037,286,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,39405,286,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,12529,286,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,287,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1395,2614,287,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1585,3929,287,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,14,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0.3,0,"0.00","0.00","0.00","1.03",2411,3765,287,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1227,1770,287,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,288,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",239,4175,288,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1962,2626,288,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,7,0,0,0,1,0,0,0,1,0,0,0,-6,2,0,0,0.2,0,"0.00","0.00","0.00","0.99",5999,2243,288,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2591,1529,288,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,289,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",293,9083,289,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1427,5800,289,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3005,4815,289,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",532,2262,289,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
2,TRUE,85,0,0,0,1,0,0,0,0,0,0,0,2,4.4,2.8,4,1.1,1,"0.06","0.01","0.07","1.04",0,0,290,"0.08","0.04",1,2024-08-19,"Spurs","Leicester",3,2,1,1
2,FALSE,62,0,0,0,1,0,0,0,0,0,0,0,8,4.2,0.7,7,1.2,1,"0.02","0.03","0.05","1.56",1108,1842,290,"0.08","0.04",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.1,0,0,0,"0.00","0.00","0.00","0.01",496,2932,290,"0.08","0.04",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",375,2302,290,"0.08","0.04",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",130,1348,290,"0.08","0.04",5,2024-09-21,"Everton","Leicester",3,2,1,1
1,TRUE,90,0,0,0,1,0,0,0,1,0,0,0,7,15.4,0.3,0,1.6,1,"0.00","0.00","0.00","1.23",0,0,291,"0.39","0.07",1,2024-08-19,"Spurs","Leicester",3,2,1,1
7,FALSE,90,1,0,0,2,0,0,0,0,0,0,0,20,60.4,0.3,44,10.5,1,"0.33","0.00","0.33","1.78",59746,23268,291,"0.39","0.07",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,90,0,0,0,2,0,0,0,0,0,0,0,7,16,1.3,2,1.9,1,"0.00","0.01","0.01","1.55",438185,75636,291,"0.39","0.07",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,1,38.2,0.2,0,3.8,1,"0.00","0.00","0.00","2.55",280874,110111,291,"0.39","0.07",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,10,25.2,1.4,6,3.3,1,"0.06","0.06","0.12","0.97",91988,43215,291,"0.39","0.07",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,292,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",329,639,292,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",386,818,292,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",721,737,292,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",233,402,292,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
3,TRUE,90,0,0,0,1,0,0,0,0,0,5,0,15,41.6,0,0,4.2,1,"0.00","0.00","0.00","1.23",0,0,293,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
2,FALSE,90,0,0,0,2,0,0,0,0,0,4,0,11,37,0,0,3.7,1,"0.00","0.00","0.00","1.78",8304,2850,293,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
2,TRUE,90,0,0,0,2,0,0,0,0,0,3,0,10,28,0.1,0,2.8,1,"0.00","0.00","0.00","1.55",5008,7197,293,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,90,0,0,0,2,0,0,0,0,0,2,0,7,22.6,0,0,2.3,1,"0.00","0.00","0.00","2.55",7542,5778,293,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
3,TRUE,90,0,0,0,1,0,0,0,0,0,4,0,12,36,0.1,0,3.6,1,"0.00","0.00","0.00","0.97",5469,3724,293,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,294,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2677,2255,294,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",5128,4718,294,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3110,6253,294,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1193,2663,294,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,15,24,9.1,5,3.8,1,"0.06","0.01","0.07","1.23",0,0,295,"0.19","0.04",1,2024-08-19,"Spurs","Leicester",3,2,1,1
1,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,10,17.8,0.5,0,1.8,1,"0.00","0.00","0.00","1.78",4340,2075,295,"0.19","0.04",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,90,0,0,0,2,0,0,0,0,0,0,0,5,9.2,2.1,4,1.5,1,"0.08","0.01","0.09","1.55",1521,5070,295,"0.19","0.04",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,2,5.6,0.4,3,0.9,1,"0.05","0.00","0.05","2.55",2015,3612,295,"0.19","0.04",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,19,22.4,16.3,0,3.9,1,"0.00","0.02","0.02","0.97",3469,2244,295,"0.19","0.04",5,2024-09-21,"Everton","Leicester",3,2,1,1
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,9,22.2,8.9,0,3.1,1,"0.00","0.03","0.03","1.23",0,0,296,"0.00","0.32",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,84,0,0,0,2,0,0,0,1,0,0,0,6,14,1.1,0,1.5,1,"0.00","0.00","0.00","1.78",1720,986,296,"0.00","0.32",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,90,0,0,0,2,0,0,0,0,0,0,0,13,21.4,32.8,0,5.4,1,"0.00","0.13","0.13","1.55",518,2602,296,"0.00","0.32",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,4,18.8,28.7,0,4.8,1,"0.00","0.05","0.05","2.55",939,1219,296,"0.00","0.32",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,17,17.6,15.7,0,3.3,1,"0.00","0.11","0.11","0.97",1380,794,296,"0.00","0.32",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,297,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",339,553,297,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",415,846,297,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,1260,297,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,397,297,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
1,TRUE,11,0,0,0,0,0,0,0,0,0,0,0,4,6.2,14.1,0,2,0,"0.00","0.03","0.03","0.25",0,0,298,"0.79","0.91",1,2024-08-19,"Spurs","Leicester",3,2,1,1
1,FALSE,19,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.4,0,0.3,0,"0.00","0.00","0.00","0.04",1878,8461,298,"0.79","0.91",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,23,0,0,0,0,0,0,0,0,0,0,0,4,5.2,1.3,4,1.1,0,"0.00","0.56","0.56","0.09",1182,13580,298,"0.79","0.91",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
7,FALSE,71,1,0,0,1,0,0,0,0,0,0,0,20,31.4,5,26,6.2,1,"0.41","0.01","0.42","1.37",1449,8100,298,"0.79","0.91",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
10,TRUE,89,1,0,0,1,0,0,0,0,0,0,3,38,50.2,25.9,52,12.8,1,"0.38","0.31","0.69","0.97",9507,2623,298,"0.79","0.91",5,2024-09-21,"Everton","Leicester",3,2,1,1
1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.1,4,0.8,0,"0.02","0.00","0.02","0.19",0,0,299,"0.02","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
1,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3,0,0.1,0,"0.00","0.00","0.00","0.00",222,671,299,"0.02","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,2,0.2,0,"0.00","0.00","0.00","0.01",304,773,299,"0.02","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",574,619,299,"0.02","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",137,405,299,"0.02","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,14,24,1.1,23,4.8,1,"0.07","0.01","0.08","1.23",0,0,300,"0.25","0.85",1,2024-08-19,"Spurs","Leicester",3,2,1,1
2,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,18,20.4,12.4,17,5,1,"0.09","0.01","0.10","1.78",1831,1895,300,"0.25","0.85",2,2024-08-24,"Leicester","Fulham",2,3,1,2
5,TRUE,88,0,1,0,2,0,0,0,0,0,0,0,20,22.4,16.9,10,4.9,1,"0.00","0.01","0.01","1.54",1424,2973,300,"0.25","0.85",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
8,FALSE,75,0,2,0,1,0,0,0,1,0,0,1,32,42,45.6,4,9.2,1,"0.00","0.79","0.79","1.52",3449,2169,300,"0.25","0.85",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,17,16.8,6.4,26,4.9,1,"0.09","0.03","0.12","0.97",44852,5399,300,"0.25","0.85",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,301,"0.15","0.01",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",820,1813,301,"0.15","0.01",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,90,0,0,0,2,0,0,0,1,0,0,0,5,18.8,1.9,3,2.4,1,"0.04","0.01","0.05","1.54",791,2320,301,"0.15","0.01",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
1,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,8,29.4,0,17,4.6,1,"0.02","0.00","0.02","2.55",3918,2525,301,"0.15","0.01",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,10,21.6,0.2,4,2.6,1,"0.09","0.00","0.09","0.97",2669,1211,301,"0.15","0.01",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,302,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",454,2906,302,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",409,3601,302,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",566,2688,302,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",288,1393,302,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,304,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",265,310,304,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",549,482,304,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",573,651,304,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",247,225,304,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,305,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1630,4516,305,"0.00","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2276,6205,305,"0.00","0.00",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2734,5606,305,"0.00","0.00",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1087,2870,305,"0.00","0.00",5,2024-09-21,"Everton","Leicester",3,2,1,1
8,TRUE,78,1,0,0,1,0,0,0,0,0,0,2,33,40.4,0.1,54,9.5,1,"0.80","0.00","0.80","0.98",0,0,306,"1.44","0.08",1,2024-08-19,"Spurs","Leicester",3,2,1,1
2,FALSE,70,0,0,0,2,0,0,0,0,0,0,0,3,0,1.6,0,0.1,1,"0.00","0.00","0.00","1.74",320113,29608,306,"1.44","0.08",2,2024-08-24,"Leicester","Fulham",2,3,1,2
1,TRUE,90,0,0,0,2,0,0,0,1,0,0,0,1,0,11.5,6,1.6,1,"0.00","0.02","0.02","1.55",238666,105478,306,"1.44","0.08",3,2024-08-31,"Aston Villa","Leicester",3,2,2,1
8,FALSE,90,1,0,0,2,0,0,0,0,0,0,2,34,38.6,13.3,23,7.5,1,"0.64","0.05","0.69","2.55",105970,166729,306,"1.44","0.08",4,2024-09-14,"Leicester","Crystal Palace",2,3,2,2
2,TRUE,82,0,0,0,1,0,0,0,0,0,0,0,5,0,1.2,8,0.8,1,"0.00","0.01","0.01","0.97",531497,40499,306,"1.44","0.08",5,2024-09-21,"Everton","Leicester",3,2,1,1
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,6,15.8,0.3,0,1.6,1,"0.00","0.00","0.00","1.23",0,0,307,"0.01","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,FALSE,90,0,0,0,2,0,0,0,1,0,0,0,1,22,0.3,7,2.9,1,"0.01","0.00","0.01","1.78",88272,13735,307,"0.01","0.00",2,2024-08-24,"Leicester","Fulham",2,3,1,2
