"Opponent Team","Total Points","Kick-off Time","Gameweek","modified","Minutes","Goals Scored","Assists","Clean Sheets","Goals Conceded","Own goals","Penalties Saved","Penalties Missed","Yellow Cards","Red Cards","Saves","Bonus","bps","Influence","Creativity","Threat","ICT Threat","Starts","xG","xA","xG Involvements","xG Conceded","mng_win","mng_draw","mng_loss","mng_underdog_win","mng_underdog_draw","mng_clean_sheets","mng_goals_scored","Value","Transfer Balance","Selected","Transfers In","Transfers Out","Player ID"
7,8,"2025-04-19T14:00:00Z",33,FALSE,90,0,0,1,0,0,0,0,0,0,0,2,30,"36.2","16.2","5.0","5.7",1,"0.04","0.04","0.08","0.37",0,0,0,0,0,0,0,45,-11616,436951,13412,25028,580
14,1,"2025-04-27T13:00:00Z",34,FALSE,90,0,0,0,1,0,0,0,1,0,0,0,4,"23.6","1.6","0.0","2.5",1,"0.00","0.01","0.01","2.52",0,0,0,0,0,0,0,45,39146,547941,51799,12653,580
1,8,"2025-05-03T16:30:00Z",35,FALSE,90,1,0,0,1,0,0,0,0,0,0,0,21,"47.4","2.6","33.0","8.3",1,"0.16","0.02","0.18","1.43",0,0,0,0,0,0,0,45,-20504,472413,7856,28360,580
13,0,"2024-08-18T15:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,45,0,30077,0,0,581
20,0,"2024-08-25T13:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,45,-2597,32295,1509,4106,581
7,0,"2024-09-01T12:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,44,-4709,29224,1067,5776,581
3,0,"2024-09-14T19:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,44,-3179,26993,981,4160,581
19,0,"2024-09-21T11:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,44,-2206,25090,284,2490,581
5,0,"2024-09-28T14:00:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,43,-2065,23275,910,2975,581
16,0,"2024-10-06T13:00:00Z",7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,43,-1013,22574,685,1698,581
12,0,"2024-10-20T15:30:00Z",8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,43,-517,22346,692,1209,581
15,0,"2024-10-27T14:00:00Z",9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,43,-487,21976,197,684,581
14,0,"2024-11-03T16:30:00Z",10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,43,-669,21439,146,815,581
1,0,"2024-11-10T16:30:00Z",11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-355,21249,320,675,581
11,0,"2024-11-23T12:30:00Z",12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-449,20943,414,863,581
2,0,"2024-12-01T13:30:00Z",13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-208,20856,263,471,581
17,3,"2024-12-04T19:30:00Z",14,FALSE,90,0,0,0,1,0,0,0,0,0,3,0,10,"26.6","0.0","0.0","2.7",1,"0.00","0.00","0.00","1.56",0,0,0,0,0,0,0,42,-315,20629,334,649,581
18,0,"2024-12-08T16:30:00Z",15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,1501,22468,2064,563,581
4,0,"2024-12-15T19:00:00Z",16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-187,22471,813,1000,581
8,0,"2024-12-22T14:00:00Z",17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-527,22090,362,889,581
9,0,"2024-12-26T15:00:00Z",18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-557,21690,363,920,581
10,2,"2024-12-30T19:45:00Z",19,FALSE,90,0,0,0,2,0,0,0,0,0,4,0,3,"30.2","0.0","0.0","3.0",1,"0.00","0.00","0.00","1.58",0,0,0,0,0,0,0,42,-430,21393,388,818,581
7,0,"2025-01-04T15:00:00Z",20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,1087,22688,2094,1007,581
3,0,"2025-01-14T19:30:00Z",21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-316,22520,609,925,581
20,0,"2025-01-20T20:00:00Z",22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-309,22312,287,596,581
13,0,"2025-01-25T17:30:00Z",23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-522,21886,235,757,581
19,3,"2025-02-03T20:00:00Z",24,FALSE,90,0,0,0,1,0,0,0,0,0,4,0,11,"28.6","0.0","0.0","2.9",1,"0.00","0.00","0.00","1.22",0,0,0,0,0,0,0,42,697,22781,1227,530,581
5,2,"2025-02-14T20:00:00Z",25,FALSE,90,0,0,0,3,0,0,0,0,0,3,0,4,"22.0","0.0","0.0","2.2",1,"0.00","0.00","0.00","1.42",0,0,0,0,0,0,0,42,12371,36001,13171,800,581
2,2,"2025-02-22T17:30:00Z",26,FALSE,90,0,0,0,2,0,0,0,0,0,4,0,4,"28.6","0.0","0.0","2.9",1,"0.00","0.00","0.00","2.33",0,0,0,0,0,0,0,42,8443,44307,9649,1206,581
17,6,"2025-02-25T20:15:00Z",27,FALSE,90,0,0,1,0,0,0,0,0,0,2,0,27,"21.6","0.0","0.0","2.2",1,"0.00","0.00","0.00","0.72",0,0,0,0,0,0,0,42,37138,83388,39212,2074,581
11,0,"2025-03-09T14:00:00Z",28,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,35278,119679,40049,4771,581
1,0,"2025-03-16T13:30:00Z",29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-15801,87851,1599,17400,581
18,0,"2025-04-03T19:00:00Z",30,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-18488,84412,867,19355,581
4,0,"2025-04-06T13:00:00Z",31,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-9381,75159,208,9589,581
10,0,"2025-04-13T13:00:00Z",32,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-7734,67282,286,8020,581
9,0,"2025-04-20T13:00:00Z",33,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-7260,57751,220,7480,581
8,0,"2025-04-26T11:30:00Z",34,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-4570,55281,299,4869,581
12,0,"2025-05-04T15:30:00Z",35,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,42,-3787,52192,224,4011,581
5,0,"2024-08-17T14:00:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,50,0,29022,0,0,582
18,0,"2024-08-24T14:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,50,-4718,27578,749,5467,582
3,0,"2024-08-31T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-3980,24853,833,4813,582
2,0,"2024-09-14T16:30:00Z",4,FALSE,26,0,0,0,1,0,0,0,1,0,0,0,-2,"4.0","0.4","0.0","0.4",0,"0.00","0.00","0.00","0.72",0,0,0,0,0,0,0,49,-4090,21703,416,4506,582
11,0,"2024-09-21T14:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,48,-1377,20848,621,1998,582
7,0,"2024-09-28T14:00:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,48,-1977,19256,270,2247,582
15,0,"2024-10-05T16:30:00Z",7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,47,-1541,18093,218,1759,582
10,0,"2024-10-19T14:15:00Z",8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,47,-563,18074,569,1132,582
9,0,"2024-10-26T16:30:00Z",9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,47,-555,17737,372,927,582
17,0,"2024-11-02T15:00:00Z",10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,47,-477,17515,485,962,582
19,0,"2024-11-09T15:00:00Z",11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,47,-601,17102,229,830,582
4,0,"2024-11-23T15:00:00Z",12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-393,17007,289,682,582
14,1,"2024-12-01T13:30:00Z",13,FALSE,8,0,0,0,0,0,0,0,0,0,0,0,3,"1.0","0.1","0.0","0.1",0,"0.00","0.00","0.00","0.10",0,0,0,0,0,0,0,46,-328,16830,136,464,582
20,0,"2024-12-04T19:30:00Z",14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-217,16759,143,360,582
1,0,"2024-12-14T15:00:00Z",16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-307,16465,162,469,582
6,0,"2024-12-22T14:00:00Z",17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-282,16396,136,418,582
13,0,"2024-12-26T12:30:00Z",18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-268,16297,206,474,582
16,0,"2024-12-29T15:00:00Z",19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-285,16138,135,420,582
3,0,"2025-01-04T15:00:00Z",20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,46,-243,16059,153,396,582
2,1,"2025-01-15T19:30:00Z",21,FALSE,7,0,0,0,0,0,0,0,0,0,0,0,3,"4.2","0.3","0.0","0.5",0,"0.00","0.01","0.01","0.00",0,0,0,0,0,0,0,46,-269,16024,150,419,582
18,2,"2025-01-19T14:00:00Z",22,FALSE,87,0,0,0,1,0,0,0,0,0,0,0,10,"21.0","16.3","4.0","4.1",1,"0.00","0.03","0.03","0.86",0,0,0,0,0,0,0,45,-114,15974,69,183,582
5,5,"2025-01-25T15:00:00Z",23,FALSE,90,0,0,1,0,0,0,0,1,0,0,0,28,"23.4","0.4","0.0","2.4",1,"0.00","0.00","0.00","0.73",0,0,0,0,0,0,0,45,450,16639,736,286,582
11,6,"2025-02-01T15:00:00Z",24,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,22,"8.2","0.9","0.0","0.9",1,"0.00","0.01","0.01","0.33",0,0,0,0,0,0,0,45,6457,24063,6880,423,582
12,1,"2025-02-12T19:30:00Z",24,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,0,"13.2","0.6","2.0","1.6",1,"0.00","0.00","0.00","0.65",0,0,0,0,0,0,0,45,6457,24063,6880,423,582
7,2,"2025-02-15T17:30:00Z",25,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,7,"13.6","2.5","2.0","1.8",1,"0.00","0.01","0.01","1.72",0,0,0,0,0,0,0,45,311,24054,1490,1179,582
14,0,"2025-02-22T12:30:00Z",26,FALSE,90,0,0,0,2,0,0,0,1,0,0,0,8,"19.2","21.6","4.0","4.5",1,"0.00","0.05","0.05","0.41",0,0,0,0,0,0,0,45,761,25024,1345,584,582
4,10,"2025-02-26T19:30:00Z",27,FALSE,90,1,0,0,1,0,0,0,0,0,0,2,24,"62.8","2.3","21.0","8.6",1,"0.24","0.01","0.25","1.48",0,0,0,0,0,0,0,45,-130,24968,834,964,582
20,2,"2025-03-08T20:00:00Z",28,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,7,"15.2","11.3","4.0","3.1",1,"0.00","0.02","0.02","0.77",0,0,0,0,0,0,0,45,5577,31141,6183,606,582
19,10,"2025-03-15T15:00:00Z",29,FALSE,90,1,0,0,1,0,0,0,0,0,0,2,27,"56.0","44.6","44.0","14.5",1,"0.32","0.12","0.44","0.83",0,0,0,0,0,0,0,45,3323,42118,4216,893,582
12,2,"2025-04-02T19:00:00Z",30,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,5,"17.2","1.0","2.0","2.0",1,"0.00","0.02","0.02","1.47",0,0,0,0,0,0,0,45,8110,43233,17420,9310,582
1,1,"2025-04-05T11:30:00Z",31,FALSE,90,0,0,0,1,0,0,0,1,0,0,0,-1,"5.0","1.0","6.0","1.2",1,"0.10","0.00","0.10","1.79",0,0,0,0,0,0,0,45,1442,44680,3501,2059,582
16,6,"2025-04-12T14:00:00Z",32,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,25,"9.4","1.8","9.0","2.0",1,"0.03","0.01","0.04","0.52",0,0,0,0,0,0,0,45,230,44966,2917,2687,582
13,1,"2025-04-19T14:00:00Z",33,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,4,"13.0","1.2","0.0","1.4",1,"0.00","0.00","0.00","2.04",0,0,0,0,0,0,0,45,602,45263,4149,3547,582
6,2,"2025-04-26T11:30:00Z",34,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,14,"13.4","0.8","0.0","1.4",1,"0.00","0.00","0.00","0.88",0,0,0,0,0,0,0,45,5507,47801,7864,2357,582
10,0,"2025-05-03T14:00:00Z",35,FALSE,90,0,0,0,2,0,0,0,1,0,0,0,0,"12.8","1.0","0.0","1.4",1,"0.00","0.01","0.01","0.85",0,0,0,0,0,0,0,45,88363,143631,91314,2951,582
12,0,"2024-08-17T11:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,0,33806,0,0,583
13,0,"2024-08-24T14:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-881,38894,2338,3219,583
9,0,"2024-08-31T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-252,40928,3550,3802,583
5,0,"2024-09-14T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,598,43312,4332,3734,583
17,0,"2024-09-21T14:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-319,43544,1854,2173,583
2,0,"2024-09-29T13:00:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-197,44012,2369,2566,583
19,0,"2024-10-05T14:00:00Z",7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,311,45036,2341,2030,583
8,0,"2024-10-19T14:15:00Z",8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-602,44845,1127,1729,583
4,1,"2024-10-26T14:00:00Z",9,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,2,"4.0","10.0","0.0","1.4",0,"0.00","0.00","0.00","0.23",0,0,0,0,0,0,0,40,-626,44457,686,1312,583
11,0,"2024-11-02T15:00:00Z",10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,69,44916,1581,1512,583
18,0,"2024-11-10T14:00:00Z",11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-1207,43811,538,1745,583
14,0,"2024-11-24T16:30:00Z",12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-701,43429,634,1335,583
16,0,"2024-11-30T15:00:00Z",13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-611,42969,444,1055,583
7,0,"2024-12-03T19:30:00Z",14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-496,42684,587,1083,583
3,0,"2024-12-08T14:00:00Z",15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-545,42309,500,1045,583
20,0,"2024-12-14T15:00:00Z",16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-404,42128,682,1086,583
15,0,"2024-12-21T15:00:00Z",17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-607,41670,499,1106,583
1,0,"2024-12-27T20:15:00Z",18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-1186,40612,410,1596,583
6,0,"2024-12-30T19:45:00Z",19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,40,-932,39788,292,1224,583
9,0,"2025-01-05T14:00:00Z",20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,5727,48342,7650,1923,583
5,0,"2025-01-16T19:30:00Z",21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,11042,61330,14295,3253,583
13,0,"2025-01-19T16:30:00Z",22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,6161,66763,8554,2393,583
12,1,"2025-01-25T15:00:00Z",23,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,9,"11.4","15.1","2.0","2.9",0,"0.00","0.07","0.07","0.73",0,0,0,0,0,0,0,39,184,66141,3114,2930,583
17,0,"2025-02-01T15:00:00Z",24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,507,67506,2462,1955,583
2,2,"2025-02-15T15:00:00Z",25,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,6,"38.4","17.5","0.0","5.6",1,"0.00","0.08","0.08","2.42",0,0,0,0,0,0,0,39,379,68046,2446,2067,583
18,0,"2025-02-22T15:00:00Z",26,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,1684,69971,3411,1727,583
14,0,"2025-02-26T19:30:00Z",27,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,-197,69780,1334,1531,583
7,0,"2025-03-08T15:00:00Z",28,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,-599,69337,1276,1875,583
16,0,"2025-03-15T15:00:00Z",29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,-1660,67533,443,2103,583
3,4,"2025-04-02T18:45:00Z",30,FALSE,90,0,1,0,1,0,0,0,1,0,0,0,15,"33.8","11.5","2.0","4.7",1,"0.00","0.08","0.08","1.87",0,0,0,0,0,0,0,39,-1311,66532,445,1756,583
20,2,"2025-04-05T14:00:00Z",31,FALSE,80,0,0,0,1,0,0,0,0,0,0,0,8,"14.4","1.4","9.0","2.5",1,"0.03","0.01","0.04","1.85",0,0,0,0,0,0,0,39,1215,67921,2200,985,583
6,1,"2025-04-13T13:00:00Z",32,FALSE,28,0,0,0,1,0,0,0,0,0,0,0,3,"8.2","0.5","0.0","0.9",0,"0.00","0.00","0.00","1.03",0,0,0,0,0,0,0,39,-1446,66380,662,2108,583
1,0,"2025-04-20T13:00:00Z",33,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,-535,66479,1243,1778,583
15,0,"2025-04-26T14:00:00Z",34,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,-2331,63069,148,2479,583
8,0,"2025-05-03T14:00:00Z",35,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,39,-1631,61976,41,1672,583
15,1,"2024-08-17T14:00:00Z",1,FALSE,70,0,0,0,1,0,0,0,1,0,0,0,-2,"2.6","14.0","16.0","3.3",1,"0.30","0.02","0.32","0.25",0,0,0,0,0,0,0,55,0,66244,0,0,584
16,2,"2024-08-24T14:00:00Z",2,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,12,"7.0","30.4","4.0","4.1",1,"0.00","0.06","0.06","2.45",0,0,0,0,0,0,0,55,984,72863,8960,7976,584
4,2,"2024-08-31T14:00:00Z",3,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,7,"0.8","6.7","33.0","4.1",1,"0.20","0.03","0.23","2.78",0,0,0,0,0,0,0,55,-12441,60838,3403,15844,584
14,2,"2024-09-14T11:30:00Z",4,FALSE,63,0,0,0,2,0,0,0,0,0,0,0,7,"6.2","6.7","2.0","1.5",1,"0.00","0.01","0.01","1.85",0,0,0,0,0,0,0,54,-11774,49799,3376,15150,584
10,1,"2024-09-21T14:00:00Z",5,FALSE,31,0,0,0,1,0,0,0,0,0,0,0,4,"0.6","0.9","9.0","1.1",0,"0.25","0.01","0.26","0.61",0,0,0,0,0,0,0,54,-2522,47893,4152,6674,584
3,1,"2024-09-30T19:00:00Z",6,FALSE,45,0,0,0,0,0,0,0,0,0,0,0,2,"0.6","2.9","12.0","1.6",0,"0.03","0.01","0.04","0.41",0,0,0,0,0,0,0,53,-12359,35467,518,12877,584
1,0,"2024-10-05T14:00:00Z",7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,52,-6156,29507,442,6598,584
11,0,"2024-10-19T14:00:00Z",8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,52,-3348,26373,266,3614,584
